실패현장,SOL,성동구 성수동 656-1572,,AETLT-38,J01212,보드-2017-01-01/인정피에스,,,
실패현장,정림빌딩,종로구 율곡로214,,타워/카트혼합형, J11891,2021년8월23일/태창AS,,태창,
실패현장,S타워 오피스텔,관악구 봉천동 1658-16,,ACTT5-S45,J11557,서울파킹시스템,,미래,
실패현장,개봉대림프라자,구로구 개봉동156-18,,AEBMT18-30,M17745,서울파킹시스템,,태창,
실패현장,한빛뉴스토리,강서구 등촌동 656-37,,AEBLT-58,J11163,2017-08-01/반도이피에스,,반도,
실패현장,세림프라미스,금천구 가산동 140-15,,AANT4-26,J11603,2022년8월 /신명 오토,,,
미사용현장,상원빌딩,중랑구 상봉동 118,APZ4-13,M18017,2020년12월7일 인수이계,,,
미사용현장,드어반트라움,구로구 고척동 137-15,,AEBLT18-40,J11696,보드-3월8일 만료,,보드,
미사용현장,국민대제로원디자인센터,종로구 동숭동 1-1,,AANT2-18, J11839,3월19일 만료,,경인,
미사용현장,아이엠센터,강서구 등촌동 636-44,,AEBLT-40,J11585,보드-2020년4월10일 QC/미사용,,보드,
미사용현장,가산 대우푸르지오시티,금천구 가산동 233-5,,ACCT5-180*2,J11611,2020년11월14일 만료/미사용,,분리,
미사용현장,이우요양병원,은평구 불광동 221-57,,APZ2-7,J11667,"2020년1월15일QC/미사용",,,
미사용현장,리치스페이스(갈현동),은평구 연서로27길 8-10,,AETLT18-22,J11683,보드/전층RV 2020년2월27일Qc/LH매각,,보드.전층RV,
미사용현장,야당동헤리움,파주시야당동 1050 (경의로 1030),,ACT3-123,J11503,2019년12월23일 만료/미사용,,,
미사용현장,까뮤이스테이트,고양시 일산서구 탄현동 173-4,,ACT3-39,J11432,2020년2월20일 만료/미사용,,일산,
미사용현장,서울현대교육재단,구로구 구로동 615-4,,ACT2-26,J11447,2019년무상만료,,,
미사용현장,목동메디칼센타,양천구 신정동 1268   ,,ACTT2-28 ,J11420,2018년8월13일QC/에쿠스RV,,,
미사용현장,장충교회,중구 장충동1가 115-1,,ACT5-40,J10143,미계약,,,
